Dt,Brand,BettypeId,EventId,leagueName,ClassName,CountryName,ProdType,IsSettled,ChannelId,IsByBookingCode,IsBB,IsFirstBB,BBType,ActivesCount,OrdersCount,BetAmount,WinAmount,TotalSelections,BetAmountUSD,WinAmountUSD,orderPayOut,orderPayOutUSD,isBrandWithBB,ActivesCountByDateBrand,OrdersCountByDateBrand,SelectionCountByDateBrand,ActivesCountByDateBrandLeagueName,OrdersCountByDateBrandLeagueName,SelectionCountByDateBrandLeagueName,ActivesCountByDateBrandBettypeId,OrdersCountByDateBrandBettypeId,SelectionCountByDateBrandBettypeId,ActivesCountByDateBrandEventId,OrdersCountByDateBrandEventId,SelectionCountByDateBrandEventId,ActivesCountByDateBrandIsBB,OrdersCountByDateBrandIsBB,SelectionCountByDateBrandIsBB,ActivesCountByDateBrandBBTypeProdType,OrdersCountByDateBrandBBTypeProdType,SelectionCountByDateBrandBBTypeProdType,ActivesCountByDateBrandProdType,OrdersCountByDateBrandProdType,SelectionCountByDateBrandProdType,ActivesCountByDateBrandIsBBClassNameProdType,OrdersCountByDateBrandIsBBClassNameProdType,SelectionCountByDateBrandIsBBClassNameProdType,ActivesCountByDateBrandIsBBProdType,OrdersCountByDateBrandIsBBProdType,SelectionCountByDateBrandIsBBProdType
2026-04-29,WinnerBetCongo,310310,369923652,Kolmonen,Soccer,Finland,1,true,4,false,false,false,0,2,2,71.42857142857143,0.0,28,0.029761904761904764,0.0,0.0,0.0,false,17,19,19,17,19,19,4,4,4,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,310310,369923652,Kolmonen,Soccer,Finland,1,true,3,true,false,false,0,1,1,22.727272727272727,0.0,22,0.00946969696969697,0.0,0.0,0.0,false,17,19,19,17,19,19,4,4,4,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,310310,369923652,Kolmonen,Soccer,Finland,1,true,1,false,false,false,0,1,1,17.857142857142858,0.0,28,0.007440476190476191,0.0,0.0,0.0,false,17,19,19,17,19,19,4,4,4,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,343310,369923652,Kolmonen,Soccer,Finland,1,true,4,true,false,false,0,1,1,50.0,0.0,10,0.020833333333333332,0.0,0.0,0.0,false,17,19,19,17,19,19,2,2,2,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,343310,369923652,Kolmonen,Soccer,Finland,1,true,4,false,false,false,0,1,1,50.0,0.0,10,0.020833333333333332,0.0,0.0,0.0,false,17,19,19,17,19,19,2,2,2,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,346310,369923652,Kolmonen,Soccer,Finland,1,true,4,false,false,false,0,3,3,110.71428571428572,0.0,44,0.046130952380952384,0.0,0.0,0.0,false,17,19,19,17,19,19,4,4,4,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,346310,369923652,Kolmonen,Soccer,Finland,1,true,3,false,false,false,0,1,1,116.66666666666667,0.0,6,0.04861111111111111,0.0,0.0,0.0,false,17,19,19,17,19,19,4,4,4,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,356310,369923652,Kolmonen,Soccer,Finland,1,true,4,false,false,false,0,4,4,116.01307189542483,0.0,69,0.04833877995642701,0.0,0.0,0.0,false,17,19,19,17,19,19,4,4,4,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,3202310,369923652,Kolmonen,Soccer,Finland,1,true,4,false,false,false,0,1,1,125.0,0.0,4,0.052083333333333336,0.0,0.0,0.0,false,17,19,19,17,19,19,1,1,1,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,3570310,369923652,Kolmonen,Soccer,Finland,1,true,4,false,false,false,0,1,1,100.0,2044.9382716049386,5,0.041666666666666664,0.8520576131687244,10100.0,4.208333333333333,false,17,19,19,17,19,19,2,2,2,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,3570310,369923652,Kolmonen,Soccer,Finland,1,true,4,true,false,false,0,1,1,55.55555555555556,0.0,9,0.02314814814814815,0.0,0.0,0.0,false,17,19,19,17,19,19,2,2,2,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,3574310,369923652,Kolmonen,Soccer,Finland,1,true,3,false,false,false,0,1,1,23.80952380952381,0.0,21,0.00992063492063492,0.0,0.0,0.0,false,17,19,19,17,19,19,1,2,2,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-04-29,WinnerBetCongo,3574310,369923652,Kolmonen,Soccer,Finland,1,true,3,true,false,false,0,1,1,20.0,0.0,25,0.008333333333333333,0.0,0.0,0.0,false,17,19,19,17,19,19,1,2,2,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19,17,19,19
2026-05-04,BetWinWins,310310,361301237,Premier League,Soccer,England,1,true,4,false,false,false,0,2,2,71.77033492822966,0.0,30,0.009659533637715972,0.0,0.0,0.0,false,30,34,34,4,4,4,19,19,19,4,4,4,30,34,34,29,33,33,29,33,33,29,33,33,29,33,33
2026-05-04,BetWinWins,310310,371169554,Botola,Soccer,Morocco,1,true,2,false,false,false,0,1,1,90.9090909090909,0.0,11,0.01223540927444023,0.0,0.0,0.0,false,30,34,34,26,30,30,19,19,19,26,30,30,30,34,34,29,33,33,29,33,33,29,33,33,29,33,33
2026-05-04,BetWinWins,310310,371169554,Botola,Soccer,Morocco,1,true,4,false,false,false,0,16,16,800.4528804528803,0.0,218,0.10773255456970127,0.0,0.0,0.0,false,30,34,34,26,30,30,19,19,19,26,30,30,30,34,34,29,33,33,29,33,33,29,33,33,29,33,33
2026-05-04,BetWinWins,342310,371169554,Botola,Soccer,Morocco,1,true,4,false,false,false,0,1,1,100.0,0.0,5,0.013458950201884253,0.0,0.0,0.0,false,30,34,34,26,30,30,1,1,1,26,30,30,30,34,34,29,33,33,29,33,33,29,33,33,29,33,33
2026-05-04,BetWinWins,343310,371169554,Botola,Soccer,Morocco,1,true,2,true,false,false,0,1,1,38.46153846153846,0.0,26,0.00517651930841702,0.0,0.0,0.0,false,30,34,34,26,30,30,2,2,2,26,30,30,30,34,34,29,33,33,29,33,33,29,33,33,29,33,33
2026-05-04,BetWinWins,343310,371169554,Botola,Soccer,Morocco,1,true,4,false,false,false,0,1,1,100.0,0.0,5,0.013458950201884253,0.0,0.0,0.0,false,30,34,34,26,30,30,2,2,2,26,30,30,30,34,34,29,33,33,29,33,33,29,33,33,29,33,33
2026-05-04,BetWinWins,346310,371169554,Botola,Soccer,Morocco,1,true,2,true,false,false,0,1,1,83.33333333333333,0.0,12,0.011215791834903543,0.0,0.0,0.0,false,30,34,34,26,30,30,1,1,1,26,30,30,30,34,34,29,33,33,29,33,33,29,33,33,29,33,33
2026-05-04,BetWinWins,356310,361301237,Premier League,Soccer,England,1,true,4,false,false,false,0,2,2,25.353016688061615,0.0,79,0.003456217423141566,0.0,0.0,0.0,false,30,34,34,4,4,4,7,9,9,4,4,4,30,34,34,29,33,33,29,33,33,29,33,33,29,33,33
2026-05-04,BetWinWins,356310,371169554,Botola,Soccer,Morocco,1,true,4,false,false,false,0,5,7,340.4491341991342,454.44705882352935,115,0.045871508714363865,0.06116380334098645,1201.76,0.1617442799461642,false,30,34,34,26,30,30,7,9,9,26,30,30,30,34,34,29,33,33,29,33,33,29,33,33,29,33,33
2026-05-04,BetWinWins,3569310,371169554,Botola,Soccer,Morocco,1,true,4,false,false,false,0,1,1,22.727272727272727,0.0,22,0.0030588523186100575,0.0,0.0,0.0,false,30,34,34,26,30,30,1,1,1,26,30,30,30,34,34,29,33,33,29,33,33,29,33,33,29,33,33
2026-05-04,BetWinWins,3827311,371169554,Botola,Soccer,Morocco,2,true,4,false,false,false,0,1,1,100.0,0.0,5,0.013458950201884253,0.0,0.0,0.0,false,30,34,34,26,30,30,1,1,1,26,30,30,30,34,34,1,1,1,1,1,1,1,1,1,1,1,1
2026-05-24,BwinnersGambia,-1,361061695,Serie A,Soccer,Italy,1,true,3,true,true,false,1,1,1,12.5,0.0,16,0.16990621177110238,0.0,0.0,0.0,true,174,576,576,174,576,576,2,2,2,174,576,576,11,13,13,11,13,13,174,576,576,11,13,13,11,13,13
2026-05-24,BwinnersGambia,-1,361061695,Serie A,Soccer,Italy,1,true,3,true,true,true,1,1,1,8.333333333333334,0.0,12,0.11327080784740158,0.0,0.0,0.0,true,174,576,576,174,576,576,2,2,2,174,576,576,11,13,13,11,13,13,174,576,576,11,13,13,11,13,13
2026-05-24,BwinnersGambia,32311,361061695,Serie A,Soccer,Italy,1,true,3,false,false,false,0,1,1,54.54545454545455,0.0,11,0.741408924092083,0.0,0.0,0.0,true,174,576,576,174,576,576,1,1,1,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,310310,361061695,Serie A,Soccer,Italy,1,true,3,true,true,true,1,2,2,29.166666666666668,0.0,28,0.39644782746590557,0.0,0.0,0.0,true,174,576,576,174,576,576,141,341,341,174,576,576,11,13,13,11,13,13,174,576,576,11,13,13,11,13,13
2026-05-24,BwinnersGambia,310310,361061695,Serie A,Soccer,Italy,1,true,3,false,false,false,0,90,212,10716.502605828926,0.0,2085,145.66402889532316,0.0,0.0,0.0,true,174,576,576,174,576,576,141,341,341,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,310310,361061695,Serie A,Soccer,Italy,1,true,3,true,false,false,0,57,125,4863.435026918387,0.0,1172,66.10622572948736,0.0,0.0,0.0,true,174,576,576,174,576,576,141,341,341,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,310310,361061695,Serie A,Soccer,Italy,1,true,3,true,true,false,1,2,2,46.753246753246756,0.0,18,0.6354933635074997,0.0,0.0,0.0,true,174,576,576,174,576,576,141,341,341,174,576,576,11,13,13,11,13,13,174,576,576,11,13,13,11,13,13
2026-05-24,BwinnersGambia,342310,361061695,Serie A,Soccer,Italy,1,true,3,false,false,false,0,3,4,466.66666666666663,0.0,17,6.343165239454488,0.0,0.0,0.0,true,174,576,576,174,576,576,3,4,4,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,343310,361061695,Serie A,Soccer,Italy,1,true,3,true,false,false,0,1,1,33.333333333333336,0.0,6,0.4530832313896063,0.0,0.0,0.0,true,174,576,576,174,576,576,10,11,11,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,343310,361061695,Serie A,Soccer,Italy,1,true,3,true,true,true,1,1,1,30.0,0.0,5,0.40777490825064566,0.0,0.0,0.0,true,174,576,576,174,576,576,10,11,11,174,576,576,11,13,13,11,13,13,174,576,576,11,13,13,11,13,13
2026-05-24,BwinnersGambia,343310,361061695,Serie A,Soccer,Italy,1,true,3,false,false,false,0,8,9,268.44155844155847,0.0,67,3.6487910621388946,0.0,0.0,0.0,true,174,576,576,174,576,576,10,11,11,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,346310,361061695,Serie A,Soccer,Italy,1,true,3,true,false,false,0,17,21,708.6628618965576,234.69613259668498,256,9.632497783016959,3.1901064645464863,2655.0,36.088079380182144,true,174,576,576,174,576,576,32,37,37,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,346310,361061695,Serie A,Soccer,Italy,1,true,3,false,false,false,0,12,13,210.30830716124836,94.07725321888407,178,2.8586150219008886,1.278744776660107,1370.0,18.62172081011282,true,174,576,576,174,576,576,32,37,37,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,346310,361061695,Serie A,Soccer,Italy,1,true,3,true,true,true,1,1,1,12.5,0.0,12,0.16990621177110238,0.0,0.0,0.0,true,174,576,576,174,576,576,32,37,37,174,576,576,11,13,13,11,13,13,174,576,576,11,13,13,11,13,13
2026-05-24,BwinnersGambia,346310,361061695,Serie A,Soccer,Italy,1,true,3,true,true,false,1,2,2,33.0,0.0,30,0.4485523990757102,0.0,0.0,0.0,true,174,576,576,174,576,576,32,37,37,174,576,576,11,13,13,11,13,13,174,576,576,11,13,13,11,13,13
2026-05-24,BwinnersGambia,355310,361061695,Serie A,Soccer,Italy,1,true,3,true,false,false,0,2,2,70.83333333333334,0.0,14,0.9628018667029135,0.0,0.0,0.0,true,174,576,576,174,576,576,4,4,4,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,355310,361061695,Serie A,Soccer,Italy,1,true,3,false,false,false,0,2,2,40.75,0.0,26,0.5538942503737937,0.0,0.0,0.0,true,174,576,576,174,576,576,4,4,4,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,356310,361061695,Serie A,Soccer,Italy,1,true,3,false,false,false,0,49,68,2056.726428527899,1046.924733620694,874,27.95604768965473,14.230321239917005,5815.0,79.04036971591682,true,174,576,576,174,576,576,88,126,126,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,356310,361061695,Serie A,Soccer,Italy,1,true,3,true,false,false,0,41,55,2261.299382013164,713.807453416149,784,30.736704934255325,9.70242562751324,7085.0,96.30284083186082,true,174,576,576,174,576,576,88,126,126,174,576,576,174,563,563,174,563,563,174,576,576,174,563,563,174,563,563
2026-05-24,BwinnersGambia,356310,361061695,Serie A,Soccer,Italy,1,true,3,true,true,false,1,2,2,16.233766233766236,0.0,36,0.22065741788454854,0.0,0.0,0.0,true,174,576,576,174,576,576,88,126,126,174,576,576,11,13,13,11,13,13,174,576,576,11,13,13,11,13,13
2026-05-24,BwinnersGambia,356310,361061695,Serie A,Soccer,Italy,1,true,3,true,true,true,1,1,1,14.285714285714286,0.0,21,0.19417852773840272,0.0,0.0,0.0,true,174,576,576,174,576,576,88,126,126,174,576,576,11,13,13,11,13,13,174,576,576,11,13,13,11,13,13
